question,answer,intent
여기는 얼마 이상 배달해줘요?,배달은 만원 이상이고 범물 지산동은 배달료 천 원 있어요,배달가능범위문의
많이 하면 얼마쯤 말씀하시는 거예요?,한 스물다섯 개요,배달가능범위문의
얼마 이상 배달되는 거예요?,김밥은 오만 원 이상 되고요 일반 메뉴는 이만 원 이상이요,배달가능범위문의
얼마 이상 돼요?,배달은 다 되는데 이만 원 이상은 수수료가 없어요,배달가능범위문의
얼마 이상 배달해요?,김밥은 열 줄은 해야 배달되죠,배달가능범위문의
여기 배달은 안 하시잖아요?,네,배달문의
네 있네요 그럼 점심때는 배달되신다 그러지 예?,네 안녕히 가세요,배달문의
점심때 배달 많이 하시나 봐요?,네,배달문의
배달은 되나요?,배달은 안됩니다,배달문의
가지러 와야 되나요?,네 가지러 오셔야 해요,배달문의
혹시 배달되나요?,네 17000원 이상 되면 배달됩니다,배달문의
배달은 하시나요?,배달은 안돼요 전화 주시고 포장해 가져가셔야 돼요,배달문의
배달도 돼요?,"네 13000원 이상부터 되고 배달의 민족, 전화 주문도 배달돼요",배달문의
혹시 배달은 하시는가 예?,배달은 안 하고 포장은 다 돼요.,배달문의
배달도 돼요?,네 배달도 돼요. 배달비가 들어서 할인은 안 들어가요,배달문의
혹시 여기 배달은 하시는가요?,배달은 안 되고 포장만 가능하고 퀵은 가능합니다,배달문의
그러면 혹시 테이크아웃은 되죠? 배달은 안되고?,네 배달은 안 되고요,배달문의
그래요 혹시 여기 배달되는가요?,배달은 안 해요,배달문의
배달은 그럼 몇 시부터 몇 시까지 할 수 있는데요?,배달은 10시 반부터 10시까지 가능해요,배달문의
여기 배달도 하시는가요?,네,배달문의
혹시 여기 배달되시는가요?,아니오 저희 배달은 안 해요,배달문의
배달도 해요?,배달은 안 해요,배달문의
배달도 되시죠?,아니요,배달문의
배달은 안돼요?,배달도 해요,배달문의
여기 배달하시는가요?,네,배달문의
여기 배달은 안 되죠?,배달은 가능하신데 배달료 3000원 추가되세요,배달문의
배달도 되고?,네 배달도 됩니다,배달문의
배달도 되나요?,배달은 안되고 그냥 포장만 됩니다,배달문의
배달도 되나요?,네,배달문의
배달도 되죠?,상인동 배달돼요,배달문의
배달은 안 해요?,배달도 해요,배달문의
그럼 이 주위에 배달도 해주나요?,네 배달하죠,배달문의
배달 같은 것도 해주나요?,배달 안 해요 일부 품목만 포장은 돼요,배달문의
여기 배달도 돼요?,배달은 아직 안 됩니다,배달문의
배달은 어디까지 해요?,가까운데 만 해요,배달문의
배달은 일 인분도 배달돼요?,네,배달문의
배달료 따로 드려야 하나요?,아뇨 대신 거리에 따라서 퀵 빗가 차이가 나니까 배달 최소 금액이 달라져요 고객이 퀵 비틀 부담하신다고 하시면 작은 금액도 해드리고요,배달문의
여기 배달도 하시는가요?,배달은 안 합니다,배달문의
반찬 그거도 배달되는가요? 아까 배달료 3천 원 해가지고,네 같이 돼요 퀵 버는 부담하셔야 하고요,배달문의
계산 먼저 하는가 아 혹시 배달도 하나요?,배달하는데요 퀵 비틀 부담하셔야 해요,배달문의
배달도 하시는가요?,배달은 안됩니다 낮에 바빠서요,배달문의
배달은 몇 인분부터 돼요?,배달은 안됩니다,배달문의
배달은 안되고요?,네,배달문의
배달도 돼요?,네 배달해요,배달문의
배달도 가능해요?,네 가능합니다,배달문의
배달은 안되죠?,네 배달은 안되고 포장만 가능해요,배달문의
배달은 안 되나요?,멀리는 안 돼요,배달문의
배달도 돼요?,네 배달 가능해요,배달문의
배달되는가요?,배달 안 해요,배달문의
배달도 하시는가요?,저희는 홀 위주로 하고 배달은 방학 때만 가능해요,배달문의
배달도 하시는가요?,네 배달합니다,배달문의
여기는 배달도 돼요?,배달은 안되고 포장만 가능하세요 아니면 퀵으로는 해드려요,배달문의
여기 배달도 해주시나요?,아직은 배달은 안 하고 다음 주 정도 할 예정이에요,배달문의
그래요 집이 이 근천데 배달도 해줘요?,네 배달도 돼요,배달문의
가락국수도 와요?,네 가락국수도 갑니다,배달문의
여기 배달시켜도 홀에서 나오는 거 하고 똑같이 와요?,반찬 종류는 비슷해요 똑같진 않아요,배달문의
배달은요?,안돼요,배달문의
배달되나요?,아니요,배달문의
여기 배달도 되나요?,아니요 배달은 안 해요,배달문의
배달은요?,배달은 안돼요,배달문의
배달하시는 거예요?,네,배달문의
여기 배달도 하시나요?,배달은 안 하고요 테이크 아웃만 해요,배달문의
그리고 배달되는가요?,네 근처 배달돼요,배달문의
배달도 돼요?,네,배달문의
혹시 배달은 되는가요?,아니요 돈가스가 식어서 배달은 안 하고 포장은 합니다,배달문의
배달돼요?,네,배달문의
배달은 안되시죠?,배달은 안돼요,배달문의
여기 배달은 안 해요?,배달은 만 원 이상부터 돼요 배달비는 없고요,배달문의
배달은요?,아니요 배달은 안 해요,배달문의
여기 배달도 많이 시켜 먹어요?,네 거의 배달이에요,배달문의
우리가 가지러 와야 돼요?,네,배달문의
그럼 배달은 되나요?,배달은 안돼요,배달문의
가게에서 퀵을 불러서 보내주시진 않고요?,네,배달문의
퀵으로 배달이 가능해요?,퀵을 저희 가게로 보내시면 준비해서 보내드려요,배달문의
여기 배달은 안되죠?,배달은 따로 안 합니다,배달문의
혹시 배달되는가요?,네 배달돼요,배달문의
여기 배달도 하시는가요?,네 배달합니다,배달문의
저희 직접 가지러 안 오고 배달되는 거죠?,네 오만 원 이상은 배달돼요,배달문의
배달은 안 해주죠?,배달합니다,배달문의
배달도 돼요?,멀리는 안되고 가까운데요,배달문의
그러면 17000원 넘으면 추가 배달료는 없다 그죠?,네,배달비문의
배달료 따로 내야 돼요?,네 인원도 배송은 11000원이고 좀 더 먼 곳은 15000원입니다,배달비문의
배달료 따로 안내도 되죠?,요기요에는 배달료가 있고 배달의 민족은 없어요,배달비문의
배달료 따로 드려야 되나요?,아니요 없습니다,배달비문의
배달하면 퀵 비틀 따로 드려야 됩니까?,아니요 그런 건 없습니다,배달비문의
얼마 이상 하면 그런 거 없어요?,네 한 그릇도 배달 가능하고요,배달비문의
배달료 별도로 들어가죠?,"만 오천 원 이하는 이천 원 본인 부담하시고, 삼만 원 이하는 천 원 본인 부담하시고, 삼만 원 이상은 무료예요",배달비문의
배달료 따로 얼마?,천 원인데 일 인분당 오백 원씩 더 붙어요,배달비문의
배달하면 배달료는 안 받고요?,배달료 따로 있어요,배달비문의
배달비 따로 드려야 돼요?,아뇨,배달비문의
배달료는 따로 없나요?,배달료는 저희가 부담해요,배달비문의
배달료 따로 드려야 하나요?,아뇨 배달료 따로 없어요,배달비문의
배달은 무료로 해주시는가요?,네 배달료 따로 없어요,배달비문의
배달비는 따로 받나요?,이만 오천 원 주문하시면 배달비 없어요,배달비문의
배달료는요?,천 원 정도 발생하고요,배달비문의
배달료 얼마에요?,천 원이요,배달비문의
아 뭐 배달료 따로 지불해야 하는가요?,이만 원 이상 하시면 무료고요 그 밑으로는 금액마다 달라요,배달비문의
배달비 혹시 따로 받으시는가요?,아니요,배달비문의
지금 주문하면 얼마쯤 있다가 도착하나요?,3~40분이요,배달시간문의
배달 주문하면 얼마쯤 소요되나요?,그때그때 달라요. 지금 같은 경우에는 20분 하면 충분히 가죠,배달시간문의
오인분 정도 배달하려면 얼마나 걸려요?,거리에 따라 다르기는 한데 사십분 정도 걸려요,배달시간문의
앱으로도 배달하세요?,앱으로는 안 해요,배달앱문의
여기도 배달 앱에 올라와 있어요?,네 배달은 가는데 일회 용기에요,배달앱문의
그럼 앱으로는 배달 있어요?,배달의 민족에서만 있어요,배달앱문의
앱으로도 배달되세요? 어떤 앱에 가입되어 있으신데요?,배달의 민족하고 요기요입니다,배달앱문의
앱으로는 배달되시는지 예?,네 배달의 민족요,배달앱문의
배민 라이더스로는 배달이 다 된다는 거네요?,배민은 대구 시내 다 돼요,배달앱문의
배민 라이더스 저게 뭐예요?,배달의 민족이에요,배달앱문의
배달의 민족 앱으로 배달은 안 하세요?,배달 자체를 안 합니다,배달앱문의
앱으로도 배달되는가요?,네 요즘은 배달 앱으로 주문돼요,배달앱문의
앱으로는 주문 안 되나요?,네 안 받아요,배달앱문의
여기 배달 앱 같은 데는 안 올라와 있어요?,저희 배달 가능한데 중구만 가능하거든요,배달앱문의
다른 데는 배달 앱 시키면 수수료가 많이 나가서 많이 남는 게 없다고 하더라고요,퀵 비틀 저희가 내기 때문에 배달 앱이 더 나아요,배달앱문의
전화로 하는 것 보나요?,네 오시는 게 제일 좋죠,배달앱문의
배달 앱 보다 와서 시키거나 전화로 시키는 게 나아요?,직접 오시는 게 제일 낫고 그다음에는 배달 앱으로 시키는 게 좋아요,배달앱문의
여기도 배달 앱에서 많이 시키겠네요?,네 배달 앱하고 전화로도 주문 많이 주세요,배달앱문의
여기는 홀에 와서 잘 안 먹고 배달 전문인가 봐요?,반반이에요,배달음식점여부문의
여기 수성 4가인데 배달되나요?,수성 4 가는 다 배달됩니다,배달장소범위문의
보건대 있는 데는 배달 안 되죠?,그쪽 위치는 잘 몰라요,배달장소범위문의
그럼 성안 오피스텔 배달돼요?,네 가능하세요,배달장소범위문의
상인 1동까지 배달돼요?,네 됩니다,배달장소범위문의
배달도 하시네 예?,네,배달장소범위문의
롯데백화점 근처에 배달도 해주시나요?,배달은 안 해요,배달장소범위문의
북구청 옆에도 가정집에 배달해줘요?,안돼요 이 근처만 돼요,배달장소범위문의
북구청 쪽으로도 배달이 돼요?,한두 그릇은 안 가요,배달장소범위문의
하양 이쪽은 배달 다 되지요?,다는 안 됩니다,배달장소범위문의
상인 대성 스카이 백이 동 천오백 삼혼데 탕수육 하나하고 짬뽕 하나만 배달해주시겠어요?,포장만 되고 배달은 안됩니다,배달주문
그러면 떡볶이 말고 또 뭐 있어요?,라면 말고 다 돼요,배달주문문의
전화로 다 주문하나요?,네 전화로 주문하고 퀵 기사님에게 음식 받는 사람이 음식값까지 지불하면 됩니다,배달주문문의
배달 주문은 어디로 해요?,주문은 배달의 민족에 보시면 있어요,배달주문문의
이거 버너 불 좀 켜주세요,네,버너점화요청
이 집에서 가장 인기 있는 메뉴가 뭔가요?,저희 집은 김치전골과 돼지고기 김치찜이 제일 잘나갑니다,베스트메뉴문의
제일 인기 있는 메뉴가 무엇인가요?,김치 갈비찜이 제일 많이 나가요,베스트메뉴문의
지금 제일 잘나가는 사이드 메뉴가 뭐예요?,감자 치즈볼이 제일 잘 팔립니다,베스트메뉴문의
이 중 베스트 메뉴가 뭔가요?,목살 스테이크 세트입니다,베스트메뉴문의
여기 추천 음식은 무엇인가요?,손님들께서 많이 시키는 음식은 누룽지탕과 찹쌀탕수육입니다,베스트메뉴문의
여기 뭐가 제일 잘 팔리나요?,순댓국이랑 얼큰 순댓국이 제일 잘 팔려요,베스트메뉴문의
여기 뭐가 제일 맛있나요?,저희 가게는 다 맛있어요,베스트메뉴문의
여기 메뉴 중 무슨 음식이 가장 잘 나가나요?,카르보나라 파스타와 치즈피바 세트가 가장 잘 나가요,베스트메뉴문의
인기 있는 메뉴가 뭔가요?,양념 소갈비가 잘 나가고 있습니다,베스트메뉴문의
혹시 이곳 인기 메뉴가 무엇인가요?,여긴 초밥정식이 맛있어요!,베스트메뉴문의
요새 어떤 메뉴가 제일 잘나가나요?,요새는 불고기 짬뽕이 제일 잘나갑니다,베스트메뉴문의
어떤 메뉴가 제일 인기 있어요?,2인 기준으로 a 세트 많이 주문하세요,베스트메뉴문의
이 집에서 잘 나가는 게 뭐예요?,멸치국수입니다,베스트메뉴문의
어떤 종류 있어 예? 좀 잘 나가는 거,메뉴가 많으니 좋아하시는 거 따로 주문하셔도 되고 천천히 보시고 주문하셔도 돼요,베스트메뉴문의
여기는 뭐가 주메뉴에요?,샐러드 돈가스랑 그냥 돈가스가 제일 많이 나가요,베스트메뉴문의
어떤 파스타가 제일 잘나가요?,크림 파스타가 제일 잘나가요,베스트메뉴문의
주로 어떤 게 잘 나가요?,다 종류별로 잘 나가요 취향 따라 고르시면 돼요,베스트메뉴문의
세트 메뉴가 잘 나가요 아니면 그냥 단품 돈가스가 제일 잘나가요?,"세트는 메밀 세트가 제일 잘나가고요 치즈 돈가스, 등심, 더블 이런 단품도 잘 나가요",베스트메뉴문의
주로 잘 나가는 거는 어떤 건가요?,기본적으로 등심 돈가스가 잘 나가고요 철판 돈가스도 많이 드세요,베스트메뉴문의
제일 잘나가는 돈가스는 어떤 거예요?,포크 매콤 일식이 제일 잘나가요,베스트메뉴문의
뭐가 제일 맛있어 예?,다 맛있어요,베스트메뉴문의
짬뽕이 주메뉴인가요?,네 짬뽕도 있고 짬뽕밥도 있습니다,베스트메뉴문의
